x,y,z,cond_ok
27.0,1.0,0.0,-1.0388878097013472
28.0,1.0,0.0,-1.0146209961685602
29.0,1.0,0.0,-0.963107351520162
30.0,1.0,0.0,-0.975287137313067
31.0,1.0,0.0,-0.9418654109854501
32.0,1.0,0.0,-0.9107525966998777
33.0,1.0,0.0,-0.8513121274185825
34.0,1.0,0.0,-0.8108568756903255
35.0,1.0,0.0,-0.7697411967478737
36.0,1.0,0.0,-0.7281097590998274
37.0,1.0,0.0,-0.686135479629387
38.0,1.0,0.0,-0.4282090064209223
39.0,1.0,0.0,-0.39977957530312636
40.0,1.0,0.0,-0.3901959201665474
41.0,1.0,0.0,-0.36026162672126943
42.0,1.0,0.0,-0.33089194356716395
43.0,1.0,0.0,-0.302425804666307
44.0,1.0,0.0,-0.2752140398805541
45.0,1.0,0.0,-0.24970535361030471
46.0,1.0,0.0,-0.180067702778151
47.0,1.0,0.0,-0.16563504953842034
48.0,1.0,0.0,-0.15227304855699092
49.0,1.0,0.0,-0.1396153596924603
50.0,1.0,0.0,-0.1273942878664816
51.0,1.0,0.0,-0.11560164481066185
52.0,1.0,0.0,-0.10439498384801894
53.0,1.0,0.0,-0.09390741916466055
54.0,1.0,0.0,-0.0841629008442401
55.0,1.0,0.0,-0.07104094531983231
56.0,1.0,0.0,-0.06189178762976101
57.0,1.0,0.0,-0.048838069475349494
58.0,1.0,0.0,-0.0386454786833509
59.0,1.0,0.0,0.0015247916765821097
60.0,1.0,0.0,-0.0338909002414106
61.0,1.0,0.0,-0.04314555875153612
62.0,1.0,0.0,-0.047919137878720555
63.0,1.0,0.0,-0.04666343306115457
64.0,1.0,0.0,-0.04941481187268838
65.0,1.0,0.0,-0.051713082454508626
66.0,1.0,0.0,-0.053561014882595355
67.0,1.0,0.0,-0.05496795767645947
68.0,1.0,0.0,-0.05301446707440715
69.0,1.0,0.0,-0.052592368329659564
70.0,1.0,0.0,-0.05165929605245221
71.0,1.0,0.0,-0.050247106693132766
72.0,1.0,0.0,-0.11063594727571474
73.0,1.0,0.0,-0.123224016224247
74.0,1.0,0.0,-0.1291476006955211
75.0,1.0,0.0,-0.11046420967780399
76.0,1.0,0.0,-0.11398667209763011
77.0,1.0,0.0,-0.1178065135533523
78.0,1.0,0.0,-0.11361858443693844
79.0,1.0,0.0,-0.11714140547757776
80.0,1.0,0.0,-0.11901485009110535
81.0,1.0,0.0,-0.19073294943325972
82.0,1.0,0.0,-0.20231545004919352
83.0,1.0,0.0,-0.21454030685307723
84.0,1.0,0.0,-0.22741974136047327
85.0,1.0,0.0,-0.24095549529720678
86.0,1.0,0.0,-0.2551385600796603
87.0,1.0,0.0,-0.5164912894306282
88.0,1.0,0.0,-0.5266545636899509
89.0,1.0,0.0,-0.5367843254135406
90.0,1.0,0.0,-0.5467462464305848
91.0,1.0,0.0,-0.5564038913544865
92.0,1.0,0.0,-0.5656252051319436
93.0,1.0,0.0,-0.5737653031719482
94.0,1.0,0.0,-0.5823416236572936
95.0,1.0,0.0,-0.5903811103613551
96.0,1.0,0.0,-0.6150172567411729
97.0,1.0,0.0,-0.6218550932246841
98.0,1.0,0.0,-0.6278054185211215
99.0,1.0,0.0,-0.6369171111506051
100.0,1.0,0.0,-0.6410203793541889
101.0,1.0,0.0,-0.6445506968190012
102.0,1.0,0.0,-0.6207779585969105
103.0,1.0,0.0,-0.6200689623230083
104.0,1.0,0.0,-0.6177274082909139
105.0,1.0,0.0,-0.6178361266666943
106.0,1.0,0.0,-0.6772437981273646
107.0,1.0,0.0,-0.6818918306412787
108.0,1.0,0.0,-0.6604243945094124
109.0,1.0,0.0,-0.6312995494124052
110.0,1.0,0.0,-0.5970740092941201
111.0,1.0,0.0,-0.5537705011580878
112.0,1.0,0.0,-0.5024246423259859
113.0,1.0,0.0,-0.4451935819595101
114.0,1.0,0.0,-0.3843456257596038
115.0,1.0,0.0,-0.32171313530394263
116.0,1.0,0.0,-0.25862515180997947
117.0,1.0,0.0,-0.2174475753751629
118.0,1.0,0.0,-0.16032259605161864
119.0,1.0,0.0,-0.10483983732619986
120.0,1.0,0.0,-0.05143152268428011
121.0,1.0,0.0,-0.00043689841204413993
122.0,1.0,0.0,0.04788338378200298
123.0,1.0,0.0,0.13675314158320023
124.0,1.0,0.0,0.18103551152360425
125.0,1.0,0.0,0.22331514967391353
126.0,1.0,0.0,0.26385987371858427
127.0,1.0,0.0,0.303166631024672
128.0,1.0,0.0,0.3419496190415925
129.0,1.0,0.0,0.38097463440885304
130.0,1.0,0.0,0.4207454808354343
131.0,1.0,0.0,0.6729698900326605
132.0,1.0,0.0,0.6910868232251013
133.0,1.0,0.0,0.7066569288889705
134.0,1.0,0.0,0.7332469291134129
135.0,1.0,0.0,0.7221162632952418
136.0,1.0,0.0,0.7668361529413675
137.0,1.0,0.0,0.7993908997714902
138.0,1.0,0.0,0.8219563496587864
139.0,1.0,0.0,0.8464713726000649
140.0,1.0,0.0,0.8723188123975928
141.0,1.0,0.0,0.9014416274571738
142.0,1.0,0.0,0.9272710500913156
143.0,1.0,0.0,0.950479275186803
144.0,1.0,0.0,0.967940927484326
145.0,1.0,0.0,0.9730767659767626
146.0,1.0,0.0,0.9542062198238364
147.0,1.0,0.0,0.9039399542094628
148.0,1.0,0.0,0.8299069372948659
149.0,1.0,0.0,0.7445937655733237
150.0,1.0,0.0,0.6551357707131008
151.0,1.0,0.0,0.6049692017272164
152.0,1.0,0.0,0.5197177866047494
153.0,1.0,0.0,0.4383783669188597
154.0,1.0,0.0,0.35632161305995763
155.0,1.0,0.0,0.33419727158143914
156.0,1.0,0.0,0.2766316312823411
157.0,1.0,0.0,0.22807348049421378
158.0,1.0,0.0,0.18827178782609705
159.0,1.0,0.0,0.16857505889241056
160.0,1.0,0.0,0.14386292558613453
161.0,1.0,0.0,0.13090579658010484
162.0,1.0,0.0,0.11502761276660048
163.0,1.0,0.0,0.10275934563650654
164.0,1.0,0.0,0.09340786566033021
165.0,1.0,0.0,0.08634566138091654
166.0,1.0,0.0,0.09108555165809071
167.0,1.0,0.0,0.08812927682447372
168.0,1.0,0.0,0.08662720424046996
169.0,1.0,0.0,0.07977482254215042
170.0,1.0,0.0,0.10363379903238089
171.0,1.0,0.0,-0.0181395827341079
172.0,1.0,0.0,0.0016220002008492246
173.0,1.0,0.0,0.021773530902961705
174.0,1.0,0.0,0.04232508013915641
175.0,1.0,0.0,0.06329043790051318
176.0,1.0,0.0,0.07707562942923217
177.0,1.0,0.0,0.09925987897660697
178.0,1.0,0.0,0.12204513508362812
179.0,1.0,0.0,0.1745730876690575
180.0,1.0,0.0,0.1710347934139025
181.0,1.0,0.0,0.2110031958885863
182.0,1.0,0.0,0.23420203584093308
183.0,1.0,0.0,0.2584903125497142
184.0,1.0,0.0,0.283912322634587
185.0,1.0,0.0,0.31051081322409657
186.0,1.0,0.0,0.3383220845063637
187.0,1.0,0.0,0.3651336327377037
188.0,1.0,0.0,0.3951247958910717
189.0,1.0,0.0,0.4262411947627702
190.0,1.0,0.0,0.45824066774006167
191.0,1.0,0.0,0.490532778751334
192.0,1.0,0.0,0.5217157355172757
193.0,1.0,0.0,0.5485426587906799
194.0,1.0,0.0,0.5772439346082315
195.0,1.0,0.0,0.581720034631916
196.0,1.0,0.0,0.5761668446050899
197.0,1.0,0.0,0.5663834772924224
198.0,1.0,0.0,0.555531813905669
199.0,1.0,0.0,0.5449569362088362
0.0,2.0,0.0,-0.2653185081540837
1.0,2.0,0.0,-0.2877323473092821
2.0,2.0,0.0,-0.313629900961764
3.0,2.0,0.0,-0.3436663766360057
4.0,2.0,0.0,-0.3785734376889364
5.0,2.0,0.0,-0.41905875171860857
6.0,2.0,0.0,-0.4870186294648765
7.0,2.0,0.0,-0.5379442172049008
8.0,2.0,0.0,-0.5703628310753258
9.0,2.0,0.0,-0.6370966994105864
10.0,2.0,0.0,-0.7081273528180914
11.0,2.0,0.0,-0.78241559134623
12.0,2.0,0.0,-0.8588229317397748
13.0,2.0,0.0,-0.9373599661784995
14.0,2.0,0.0,-1.012718013321726
15.0,2.0,0.0,-1.08269873401512
16.0,2.0,0.0,-1.1405254990320832
17.0,2.0,0.0,-1.1815541624633914
18.0,2.0,0.0,-1.2098257863236903
19.0,2.0,0.0,-1.231490476972534
20.0,2.0,0.0,-1.128690485275564
21.0,2.0,0.0,-1.120847093228541
22.0,2.0,0.0,-1.110577605177262
23.0,2.0,0.0,-1.0981599605261483
24.0,2.0,0.0,-1.0968404373861937
25.0,2.0,0.0,-1.0818561372600395
26.0,2.0,0.0,-1.0646976820787921
27.0,2.0,0.0,-1.0452967564649585
28.0,2.0,0.0,-1.0235876416494634
29.0,2.0,0.0,-1.0174867820922555
30.0,2.0,0.0,-0.9867455644519075
31.0,2.0,0.0,-0.9540411712887518
32.0,2.0,0.0,-0.9265206758610018
33.0,2.0,0.0,-0.8848517786503235
34.0,2.0,0.0,-0.8240149206350673
35.0,2.0,0.0,-0.7808318049848813
36.0,2.0,0.0,-0.7368195293465725
37.0,2.0,0.0,-0.6921371896311368
38.0,2.0,0.0,-0.4806433947624038
39.0,2.0,0.0,-0.4494328343610267
40.0,2.0,0.0,-0.3921792093245478
41.0,2.0,0.0,-0.3717265338178778
42.0,2.0,0.0,-0.33879279796468464
43.0,2.0,0.0,-0.30677677677183135
44.0,2.0,0.0,-0.27624221290216155
45.0,2.0,0.0,-0.1983030461990038
46.0,2.0,0.0,-0.1816615853825223
47.0,2.0,0.0,-0.1676011104461464
48.0,2.0,0.0,-0.15571551220467517
49.0,2.0,0.0,-0.14447921005945877
50.0,2.0,0.0,-0.13253459580031568
51.0,2.0,0.0,-0.12057802488588419
52.0,2.0,0.0,-0.10971455814020183
53.0,2.0,0.0,-0.10026193046767362
54.0,2.0,0.0,-0.09210099776605483
55.0,2.0,0.0,-0.08099662084116521
56.0,2.0,0.0,-0.07250070269688053
57.0,2.0,0.0,-0.0669368282732804
58.0,2.0,0.0,-0.06492043675934382
59.0,2.0,0.0,-0.0633995397136911
60.0,2.0,0.0,-0.06171877381286227
61.0,2.0,0.0,-0.06378646502253302
62.0,2.0,0.0,-0.06641357362132413
63.0,2.0,0.0,-0.07563676767347403
64.0,2.0,0.0,-0.06798692500001208
65.0,2.0,0.0,-0.06980743680901948
66.0,2.0,0.0,-0.07117231385905366
67.0,2.0,0.0,-0.0720616784144697
68.0,2.0,0.0,-0.07669347937601838
69.0,2.0,0.0,-0.07567732381073031
70.0,2.0,0.0,-0.07409841697606695
71.0,2.0,0.0,-0.07198888036622166
72.0,2.0,0.0,-0.12235885344762965
73.0,2.0,0.0,-0.13053486109404466
74.0,2.0,0.0,-0.13471769035018302
75.0,2.0,0.0,-0.12013958450314006
76.0,2.0,0.0,-0.12005481622055003
77.0,2.0,0.0,-0.12195512473088715
78.0,2.0,0.0,-0.12427315428586701
79.0,2.0,0.0,-0.1270814499976706
80.0,2.0,0.0,-0.12038765610591831
81.0,2.0,0.0,-0.1358222075763195
82.0,2.0,0.0,-0.1929581174463621
83.0,2.0,0.0,-0.2050650542168014
84.0,2.0,0.0,-0.2179419840053241
85.0,2.0,0.0,-0.2315928649054561
86.0,2.0,0.0,-0.24600423284055306
87.0,2.0,0.0,-0.3673594004922529
88.0,2.0,0.0,-0.5028721783985912
89.0,2.0,0.0,-0.5135963146196221
90.0,2.0,0.0,-0.5241260386942875
91.0,2.0,0.0,-0.53426384676363
92.0,2.0,0.0,-0.5438157728240918
93.0,2.0,0.0,-0.5526020174364478
94.0,2.0,0.0,-0.5567407169308994
95.0,2.0,0.0,-0.5643921458155323
96.0,2.0,0.0,-0.5711542226785655
97.0,2.0,0.0,-0.6026906194902806
98.0,2.0,0.0,-0.6073190112196906
99.0,2.0,0.0,-0.6068570417084855
100.0,2.0,0.0,-0.6093752351928272
101.0,2.0,0.0,-0.6113535102816499
102.0,2.0,0.0,-0.6009126950582779
103.0,2.0,0.0,-0.6000815113238339
104.0,2.0,0.0,-0.5984852920060731
105.0,2.0,0.0,-0.5961360209896942
106.0,2.0,0.0,-0.6600513813832044
107.0,2.0,0.0,-0.6579315723677891
108.0,2.0,0.0,-0.6429751252193926
109.0,2.0,0.0,-0.6213444622033729
110.0,2.0,0.0,-0.5949978672880143
111.0,2.0,0.0,-0.5427643674742915
112.0,2.0,0.0,-0.47716997027772023
113.0,2.0,0.0,-0.4056095987543694
114.0,2.0,0.0,-0.33227211698218573
115.0,2.0,0.0,-0.2591482073499719
116.0,2.0,0.0,-0.18726671473649686
117.0,2.0,0.0,-0.13557887435317512
118.0,2.0,0.0,-0.07154589123605615
119.0,2.0,0.0,-0.010109022046805582
120.0,2.0,0.0,0.04839267727022639
121.0,2.0,0.0,0.10365423221867567
122.0,2.0,0.0,0.15540183878753158
123.0,2.0,0.0,0.22683078521037636
124.0,2.0,0.0,0.27169457177184014
125.0,2.0,0.0,0.31327916280334933
126.0,2.0,0.0,0.35169695176747434
127.0,2.0,0.0,0.38743560287373147
128.0,2.0,0.0,0.42177349313666207
129.0,2.0,0.0,0.457123265126531
130.0,2.0,0.0,0.4952468700200381
131.0,2.0,0.0,0.6824472084255511
132.0,2.0,0.0,0.7044826997022469
133.0,2.0,0.0,0.7264995178688147
134.0,2.0,0.0,0.7518311336703343
135.0,2.0,0.0,0.7662949752030758
136.0,2.0,0.0,0.7846031054982959
137.0,2.0,0.0,0.8105793812971971
138.0,2.0,0.0,0.8336621835956972
139.0,2.0,0.0,0.8600156670826544
140.0,2.0,0.0,0.8886458078213805
141.0,2.0,0.0,0.9251017094553508
142.0,2.0,0.0,0.9555706336587826
143.0,2.0,0.0,0.9857445409727438
144.0,2.0,0.0,1.01542371012589
145.0,2.0,0.0,1.0445836906135795
146.0,2.0,0.0,1.428741696815149
147.0,2.0,0.0,0.9650260544827525
148.0,2.0,0.0,0.8566709474007176
149.0,2.0,0.0,0.7488425531042718
150.0,2.0,0.0,0.6421205153542546
151.0,2.0,0.0,0.5617052705369282
152.0,2.0,0.0,0.4597143481397088
153.0,2.0,0.0,0.36270165970775997
154.0,2.0,0.0,0.27281228233185906
155.0,2.0,0.0,0.20786243610225014
156.0,2.0,0.0,0.16637698286629568
157.0,2.0,0.0,0.11841306792252407
158.0,2.0,0.0,0.08294749256520793
159.0,2.0,0.0,0.06831647771458674
160.0,2.0,0.0,0.051091109645432675
161.0,2.0,0.0,0.04298207926556774
162.0,2.0,0.0,0.03353456331964247
163.0,2.0,0.0,0.026890838184774557
164.0,2.0,0.0,0.022383757951994626
165.0,2.0,0.0,0.018007732312741442
166.0,2.0,0.0,0.021254139293763408
167.0,2.0,0.0,0.02697047243379362
168.0,2.0,0.0,0.02847509121299721
169.0,2.0,0.0,0.021624231097254143
170.0,2.0,0.0,-0.06505465459251597
171.0,2.0,0.0,-0.045196827910325116
172.0,2.0,0.0,-0.02826870224182286
173.0,2.0,0.0,-0.008629416253851108
174.0,2.0,0.0,0.01136836723228712
175.0,2.0,0.0,0.031748691313063626
176.0,2.0,0.0,0.05254209751943825
177.0,2.0,0.0,0.06610023195923678
178.0,2.0,0.0,0.12188509565312113
179.0,2.0,0.0,0.13586664678054242
180.0,2.0,0.0,0.15205169156999723
181.0,2.0,0.0,0.17088696273171222
182.0,2.0,0.0,0.19202792351886683
183.0,2.0,0.0,0.2149454021962649
184.0,2.0,0.0,0.23938110737134444
185.0,2.0,0.0,0.2652677390437491
186.0,2.0,0.0,0.29263043902711705
187.0,2.0,0.0,0.32178525124152035
188.0,2.0,0.0,0.35212855084948513
189.0,2.0,0.0,0.384266078695093
190.0,2.0,0.0,0.41835583933484755
191.0,2.0,0.0,0.45456570955062103
192.0,2.0,0.0,0.49306131027630956
193.0,2.0,0.0,0.5368576371511972
194.0,2.0,0.0,0.7585772674678674
195.0,2.0,0.0,0.5610527455759575
196.0,2.0,0.0,0.5428463397284911
197.0,2.0,0.0,0.5271037058273665
198.0,2.0,0.0,0.51369208035501
199.0,2.0,0.0,0.5024247107191815
0.0,3.0,0.0,-0.16629703445002678
1.0,3.0,0.0,-0.19403266838171027
2.0,3.0,0.0,-0.21425370560028667
3.0,3.0,0.0,-0.23835409773348493
4.0,3.0,0.0,-0.2675799182509573
5.0,3.0,0.0,-0.30348604494638287
6.0,3.0,0.0,-0.36118252400554224
7.0,3.0,0.0,-0.41205368209160087
8.0,3.0,0.0,-0.47087447425628914
9.0,3.0,0.0,-0.5292597357437866
10.0,3.0,0.0,-0.6024805959875391
11.0,3.0,0.0,-0.6778963748280401
12.0,3.0,0.0,-0.7538099439925777
13.0,3.0,0.0,-0.8280315516269174
14.0,3.0,0.0,-0.8991923383491923
15.0,3.0,0.0,-0.9649103231804672
16.0,3.0,0.0,-1.0230989712373266
17.0,3.0,0.0,-1.072717794693905
18.0,3.0,0.0,-1.114269208864874
19.0,3.0,0.0,-1.1492744451263497
20.0,3.0,0.0,-1.1829489453305855
21.0,3.0,0.0,-1.2092798437337864
22.0,3.0,0.0,-1.0791385428052287
23.0,3.0,0.0,-1.0753411163990365
24.0,3.0,0.0,-1.0533789642532547
25.0,3.0,0.0,-1.0709060989114831
26.0,3.0,0.0,-1.0592963106144662
27.0,3.0,0.0,-1.0446509087287283
28.0,3.0,0.0,-1.0269662629545988
29.0,3.0,0.0,-1.0252586467984623
30.0,3.0,0.0,-0.9965875123289446
31.0,3.0,0.0,-0.9654467771884835
32.0,3.0,0.0,-0.944216018661189
33.0,3.0,0.0,-0.9011283319359056
34.0,3.0,0.0,-0.856512660743324
35.0,3.0,0.0,-0.8104837334710259
36.0,3.0,0.0,-0.7499950923629954
37.0,3.0,0.0,-0.5406113213977319
38.0,3.0,0.0,-0.5069625647669276
39.0,3.0,0.0,-0.4722209120891096
40.0,3.0,0.0,-0.43662336873277496
41.0,3.0,0.0,-0.3871904010526229
42.0,3.0,0.0,-0.3498607275913871
43.0,3.0,0.0,-0.3130412864530314
44.0,3.0,0.0,-0.2774164085783251
45.0,3.0,0.0,-0.19846687060128992
46.0,3.0,0.0,-0.17843829118387033
