x,y,z,cond_ok
97.0,0.0,0.0,-0.03455325179969154
98.0,0.0,0.0,-0.057006429445733316
99.0,0.0,0.0,-0.07412140922613025
100.0,0.0,0.0,-0.08867817035881198
101.0,0.0,0.0,-0.11517425084249217
102.0,0.0,0.0,-0.13623179478932054
103.0,0.0,0.0,-0.15824187258139022
104.0,0.0,0.0,-0.21198716091208947
105.0,0.0,0.0,-0.21561434064366145
106.0,0.0,0.0,-0.20788710203747726
107.0,0.0,0.0,-0.19169968387369687
108.0,0.0,0.0,-0.15980075538474256
109.0,0.0,0.0,-0.08813122083473185
110.0,0.0,0.0,-0.041946551478851346
111.0,0.0,0.0,-0.09169727114410367
112.0,0.0,0.0,-0.05951805900706976
113.0,0.0,0.0,-0.07361308441746808
114.0,0.0,0.0,-0.041246941230805176
115.0,0.0,0.0,-0.011369071994183237
116.0,0.0,0.0,-0.02159895286570078
117.0,0.0,0.0,-0.012936499550876994
118.0,0.0,0.0,-0.006189916046176913
119.0,0.0,0.0,-0.006440445964179017
120.0,0.0,0.0,0.0005261187424914215
121.0,0.0,0.0,0.029893408059480035
122.0,0.0,0.0,0.048797177924917015
123.0,0.0,0.0,0.0630544710491622
124.0,0.0,0.0,0.07668413591943825
125.0,0.0,0.0,0.1119247829794967
126.0,0.0,0.0,0.1368388609073065
127.0,0.0,0.0,0.17781124418823546
128.0,0.0,0.0,0.21449409552451454
129.0,0.0,0.0,0.25313925176189833
130.0,0.0,0.0,0.2929013035898932
131.0,0.0,0.0,0.33301045277219915
132.0,0.0,0.0,0.372780532604743
133.0,0.0,0.0,0.41166667631762865
134.0,0.0,0.0,0.44878753718307374
135.0,0.0,0.0,0.4853017645786425
136.0,0.0,0.0,0.5475590082646968
137.0,0.0,0.0,0.5984589410110862
138.0,0.0,0.0,0.6588896506781301
139.0,0.0,0.0,0.6544030113311129
140.0,0.0,0.0,0.5119450680777442
141.0,0.0,0.0,0.4727723378444392
142.0,0.0,0.0,0.4300677578492218
143.0,0.0,0.0,0.39566796330101034
144.0,0.0,0.0,0.34800474173937235
145.0,0.0,0.0,0.31487089498615384
146.0,0.0,0.0,0.26471698058579163
147.0,0.0,0.0,0.21395532456299654
148.0,0.0,0.0,0.16355682845167707
149.0,0.0,0.0,0.04409257934218174
150.0,0.0,0.0,-0.07045726218410445
151.0,0.0,0.0,-0.10781232336512189
152.0,0.0,0.0,-0.2673096830800459
153.0,0.0,0.0,-0.2843736219827409
154.0,0.0,0.0,-0.3216528115956604
155.0,0.0,0.0,-0.3384398872346223
156.0,0.0,0.0,-0.3591808386422337
157.0,0.0,0.0,-0.38612052165736405
158.0,0.0,0.0,-0.44861848525870973
159.0,0.0,0.0,-0.49349693266159345
160.0,0.0,0.0,-0.5545937286104449
161.0,0.0,0.0,-0.6253847663038044
162.0,0.0,0.0,-0.6594496366354177
163.0,0.0,0.0,-0.7472618606771186
164.0,0.0,0.0,-0.7366958151450482
165.0,0.0,0.0,-0.9041812803265864
166.0,0.0,0.0,-0.9818725164230204
167.0,0.0,0.0,-1.0127647122653112
168.0,0.0,0.0,-1.0207665510929358
169.0,0.0,0.0,-0.9995099413751308
170.0,0.0,0.0,-0.9161857655743277
171.0,0.0,0.0,-0.8749546799678589
172.0,0.0,0.0,-0.8337106860417575
173.0,0.0,0.0,-0.8424906163980197
174.0,0.0,0.0,-0.7747964160511687
175.0,0.0,0.0,-0.735713387679557
176.0,0.0,0.0,-0.6990799512446745
177.0,0.0,0.0,-0.6650842161201538
178.0,0.0,0.0,-0.6395766984529508
179.0,0.0,0.0,-0.23123603098952478
180.0,0.0,0.0,-0.2079891266074675
181.0,0.0,0.0,-0.13115143621079303
182.0,0.0,0.0,-0.08802607610996906
183.0,0.0,0.0,-0.03812762360583122
184.0,0.0,0.0,0.014149949003071483
185.0,0.0,0.0,0.1347370676050313
186.0,0.0,0.0,0.1953924974157507
187.0,0.0,0.0,0.2565709214463294
188.0,0.0,0.0,0.31913580163717503
189.0,0.0,0.0,0.36632851154353235
190.0,0.0,0.0,0.42183656352948584
191.0,0.0,0.0,0.4720350036098526
192.0,0.0,0.0,0.5159343973349952
193.0,0.0,0.0,0.553110853156045
194.0,0.0,0.0,0.5846682870456864
195.0,0.0,0.0,0.6076199172776674
196.0,0.0,0.0,0.6198453033385816
197.0,0.0,0.0,0.7195215984148788
198.0,0.0,0.0,0.720740629742125
199.0,0.0,0.0,0.7194193831189102
0.0,1.0,0.0,-0.22167958322014564
1.0,1.0,0.0,-0.24040175665863855
2.0,1.0,0.0,-0.2597852349990378
3.0,1.0,0.0,-0.2832161037871771
4.0,1.0,0.0,-0.3162939470442456
5.0,1.0,0.0,-0.35930462089014553
6.0,1.0,0.0,-0.41049266562203185
7.0,1.0,0.0,-0.45280632316585456
8.0,1.0,0.0,-0.489765541588871
9.0,1.0,0.0,-0.5204653915497042
10.0,1.0,0.0,-0.5484909513059892
11.0,1.0,0.0,-0.5639848389219342
12.0,1.0,0.0,-0.5746928722787551
13.0,1.0,0.0,-0.6245048771203923
14.0,1.0,0.0,-0.7133606742557188
15.0,1.0,0.0,-0.7151998177216905
16.0,1.0,0.0,-0.7262046544367433
17.0,1.0,0.0,-0.7510562433902381
18.0,1.0,0.0,-0.7747180302892765
19.0,1.0,0.0,-0.80357109435264
20.0,1.0,0.0,-0.868274181100211
21.0,1.0,0.0,-0.834544987757405
22.0,1.0,0.0,-1.0431916470920637
23.0,1.0,0.0,-0.8173976444025123
24.0,1.0,0.0,-0.7499105350878911
25.0,1.0,0.0,-0.6835304148771311
26.0,1.0,0.0,-0.6315965023482818
27.0,1.0,0.0,-0.5793203299055207
28.0,1.0,0.0,-0.5241419231707857
29.0,1.0,0.0,-0.4714382513800054
30.0,1.0,0.0,-0.41999194511177607
31.0,1.0,0.0,-0.41869258784707714
32.0,1.0,0.0,-0.3087423874168916
33.0,1.0,0.0,-0.23808792288852326
34.0,1.0,0.0,-0.17059666992312258
35.0,1.0,0.0,-0.0857811957647272
36.0,1.0,0.0,-0.030780409482931252
37.0,1.0,0.0,0.1009893959206218
38.0,1.0,0.0,-0.0556184609510121
39.0,1.0,0.0,-0.07763957186396325
40.0,1.0,0.0,-0.08170848032286318
41.0,1.0,0.0,-0.10246644928696289
42.0,1.0,0.0,-0.12184057623299466
43.0,1.0,0.0,-0.14495638940843825
44.0,1.0,0.0,-0.1686916421140372
45.0,1.0,0.0,-0.2086605336781237
46.0,1.0,0.0,-0.23442596790288145
47.0,1.0,0.0,-0.010099797722439935
48.0,1.0,0.0,-0.008051391579095901
49.0,1.0,0.0,-0.025713497611772662
50.0,1.0,0.0,-0.03079832372057388
51.0,1.0,0.0,-0.014180216465181278
52.0,1.0,0.0,0.007411202400268463
53.0,1.0,0.0,0.033419885684450285
54.0,1.0,0.0,0.0630399583897907
55.0,1.0,0.0,0.04073191299167782
56.0,1.0,0.0,0.09402362308147848
57.0,1.0,0.0,0.13989865890242414
58.0,1.0,0.0,0.23940445750685513
59.0,1.0,0.0,0.283054511043918
60.0,1.0,0.0,0.32546139602504
61.0,1.0,0.0,0.3652598194208837
62.0,1.0,0.0,0.42081587217659633
63.0,1.0,0.0,0.6413057353153451
64.0,1.0,0.0,0.649826796366305
65.0,1.0,0.0,0.6334963538195717
66.0,1.0,0.0,0.6388190009537622
67.0,1.0,0.0,0.6428954069793597
68.0,1.0,0.0,0.6507313443997722
69.0,1.0,0.0,0.6498094701382309
70.0,1.0,0.0,0.6496966363129362
71.0,1.0,0.0,0.6581161495859909
72.0,1.0,0.0,0.6169026565487911
73.0,1.0,0.0,0.6613638291921276
74.0,1.0,0.0,0.6679783198522373
75.0,1.0,0.0,0.7823585473114204
76.0,1.0,0.0,0.6967266388198305
77.0,1.0,0.0,0.7049434188361043
78.0,1.0,0.0,0.6919399540864417
79.0,1.0,0.0,0.6805811231681593
80.0,1.0,0.0,0.6655030543205398
81.0,1.0,0.0,0.6592494668397648
82.0,1.0,0.0,0.6271088606657813
83.0,1.0,0.0,0.41545577663245103
84.0,1.0,0.0,0.5604030628665266
85.0,1.0,0.0,0.5342354255375057
86.0,1.0,0.0,0.5051748877829104
87.0,1.0,0.0,0.4662013906239999
88.0,1.0,0.0,0.4296404769559776
89.0,1.0,0.0,0.35562054810265675
90.0,1.0,0.0,0.31289906654817423
91.0,1.0,0.0,0.2710005266791559
92.0,1.0,0.0,0.22299567498429293
93.0,1.0,0.0,0.18681290337122222
94.0,1.0,0.0,0.13927304115055444
95.0,1.0,0.0,0.073375374595819
96.0,1.0,0.0,0.02561955190592033
97.0,1.0,0.0,-0.016655173906454705
98.0,1.0,0.0,-0.04937604685236415
99.0,1.0,0.0,-0.07061751534036095
100.0,1.0,0.0,-0.09941586625511097
101.0,1.0,0.0,-0.12627724164265375
102.0,1.0,0.0,-0.15472813026106552
103.0,1.0,0.0,-0.21732749814811808
104.0,1.0,0.0,-0.24090227258131452
105.0,1.0,0.0,-0.25612713904484313
106.0,1.0,0.0,-0.36012702436426447
107.0,1.0,0.0,-0.23045281562179165
108.0,1.0,0.0,-0.1849401941798833
109.0,1.0,0.0,-0.107484051376964
110.0,1.0,0.0,-0.04863231564558776
111.0,1.0,0.0,0.008423079584741713
112.0,1.0,0.0,-0.016147578300622474
113.0,1.0,0.0,-0.017917024466385822
114.0,1.0,0.0,0.01988365802907059
115.0,1.0,0.0,0.05463342170951763
116.0,1.0,0.0,0.0188363753339241
117.0,1.0,0.0,0.024312482142482304
118.0,1.0,0.0,0.018455131709752534
119.0,1.0,0.0,0.010747452174563646
120.0,1.0,0.0,0.010269874216221345
121.0,1.0,0.0,0.03639976923766556
122.0,1.0,0.0,0.04000186524381947
123.0,1.0,0.0,0.05298412687635921
124.0,1.0,0.0,0.0719599049740907
125.0,1.0,0.0,0.10712018445488355
126.0,1.0,0.0,0.13673153797814852
127.0,1.0,0.0,0.18221678689671766
128.0,1.0,0.0,0.22376079565106569
129.0,1.0,0.0,0.27275699845826396
130.0,1.0,0.0,0.3205397106582762
131.0,1.0,0.0,0.3678603904229954
132.0,1.0,0.0,0.41371212744656766
133.0,1.0,0.0,0.4575036878388996
134.0,1.0,0.0,0.4978642831104847
135.0,1.0,0.0,0.5374362980163269
136.0,1.0,0.0,0.5981932521511399
137.0,1.0,0.0,0.6421712163950738
138.0,1.0,0.0,0.6372440687373939
139.0,1.0,0.0,0.6660279762475512
140.0,1.0,0.0,0.6760437743283674
141.0,1.0,0.0,0.6782515955007345
142.0,1.0,0.0,0.48986500222226814
143.0,1.0,0.0,0.45386988993063354
144.0,1.0,0.0,0.4047604553826887
145.0,1.0,0.0,0.36613790370064014
146.0,1.0,0.0,0.31023573715525593
147.0,1.0,0.0,0.2508679301114672
148.0,1.0,0.0,0.1906911834373786
149.0,1.0,0.0,0.12962908032322035
150.0,1.0,0.0,-0.03591759643541618
151.0,1.0,0.0,-0.08579947239801161
152.0,1.0,0.0,-0.12131573749990568
153.0,1.0,0.0,-0.2147976189717054
154.0,1.0,0.0,-0.22595646167713004
155.0,1.0,0.0,-0.22950646474448294
156.0,1.0,0.0,-0.2408867986452774
157.0,1.0,0.0,-0.26251723090032214
158.0,1.0,0.0,-0.3150376470146275
159.0,1.0,0.0,-0.29161157268472787
160.0,1.0,0.0,-0.4402275066269059
161.0,1.0,0.0,-0.5290585016508101
162.0,1.0,0.0,-0.6070523541870527
163.0,1.0,0.0,-0.7215279193727161
164.0,1.0,0.0,-0.8440003398255504
165.0,1.0,0.0,-1.2109740208515776
166.0,1.0,0.0,-1.033507172205711
167.0,1.0,0.0,-1.2889825712400573
168.0,1.0,0.0,-1.0336335451662206
169.0,1.0,0.0,-0.98862943687213
170.0,1.0,0.0,-0.8965939162756058
171.0,1.0,0.0,-0.8453453700963194
172.0,1.0,0.0,-0.7970549916370406
173.0,1.0,0.0,-0.8290744891453355
174.0,1.0,0.0,-0.7181208519561708
175.0,1.0,0.0,-0.6774542782163213
176.0,1.0,0.0,-0.6396863677643941
177.0,1.0,0.0,-0.6164540750907312
178.0,1.0,0.0,-0.5803172480314093
179.0,1.0,0.0,-0.2675269989850465
180.0,1.0,0.0,-0.24748052535014745
181.0,1.0,0.0,-0.18383774590163315
182.0,1.0,0.0,-0.13412540334127343
183.0,1.0,0.0,-0.07326057447726259
184.0,1.0,0.0,-0.005085088015793063
185.0,1.0,0.0,0.10330294477707566
186.0,1.0,0.0,0.17502548982872596
187.0,1.0,0.0,0.24775168244806514
188.0,1.0,0.0,0.3181414926410765
189.0,1.0,0.0,0.3777541427682927
190.0,1.0,0.0,0.44243746684505014
191.0,1.0,0.0,0.49992868439859645
192.0,1.0,0.0,0.54806454915724
193.0,1.0,0.0,0.5885172288775325
194.0,1.0,0.0,0.616041698372846
195.0,1.0,0.0,0.7059195184232563
196.0,1.0,0.0,0.7116041788625338
197.0,1.0,0.0,0.7159293956479749
198.0,1.0,0.0,0.7161965024049588
199.0,1.0,0.0,0.7130220692158562
0.0,2.0,0.0,-0.25874594131923334
1.0,2.0,0.0,-0.2893462547024124
2.0,2.0,0.0,-0.3198487001605399
3.0,2.0,0.0,-0.35335166177105426
4.0,2.0,0.0,-0.39132267991892505
5.0,2.0,0.0,-0.4328259474019917
6.0,2.0,0.0,-0.475039316623687
7.0,2.0,0.0,-0.5180512466902641
8.0,2.0,0.0,-0.55423354100132
9.0,2.0,0.0,-0.581882597264013
10.0,2.0,0.0,-0.603001535960265
11.0,2.0,0.0,-0.6026449156428968
12.0,2.0,0.0,-0.6255851662330016
13.0,2.0,0.0,-0.6010356489310728
14.0,2.0,0.0,-0.6450275490697115
15.0,2.0,0.0,-0.6429276880127202
16.0,2.0,0.0,-0.6629266219497301
17.0,2.0,0.0,-0.6837647040130646
18.0,2.0,0.0,-0.7101587095512514
19.0,2.0,0.0,-0.7400329266216854
20.0,2.0,0.0,-0.8246531842219809
21.0,2.0,0.0,-0.7928633236747539
22.0,2.0,0.0,-0.7779369484897174
23.0,2.0,0.0,-0.7723384451358147
24.0,2.0,0.0,-0.7110559597724226
25.0,2.0,0.0,-0.6736944095458196
26.0,2.0,0.0,-0.6130206664317261
27.0,2.0,0.0,-0.5650412042434015
28.0,2.0,0.0,-0.5062776592749683
29.0,2.0,0.0,-0.4506322310410245
30.0,2.0,0.0,-0.39398209650529187
31.0,2.0,0.0,-0.35626795250717014
32.0,2.0,0.0,-0.2844960233950655
33.0,2.0,0.0,-0.21421085176084645
34.0,2.0,0.0,-0.1475337342207793
35.0,2.0,0.0,-0.07170890936330208
36.0,2.0,0.0,-0.028205972632653384
37.0,2.0,0.0,0.0031003878234172333
38.0,2.0,0.0,-0.06177860816700898
39.0,2.0,0.0,-0.07659804871194145
40.0,2.0,0.0,-0.0734273428263027
41.0,2.0,0.0,-0.09034212115104025
42.0,2.0,0.0,-0.11398795182921378
43.0,2.0,0.0,-0.13967598226748856
44.0,2.0,0.0,-0.16674369109648318
45.0,2.0,0.0,-0.2081662402190745
46.0,2.0,0.0,-0.23814577583525134
47.0,2.0,0.0,-0.2449410957952471
48.0,2.0,0.0,-0.06559102428685408
49.0,2.0,0.0,-0.08812223091280558
50.0,2.0,0.0,-0.07123003653472892
51.0,2.0,0.0,-0.0706100041566412
52.0,2.0,0.0,-0.04434485748769204
53.0,2.0,0.0,-0.01179975863725341
54.0,2.0,0.0,-0.022187455721063197
55.0,2.0,0.0,0.02225046391109457
56.0,2.0,0.0,0.10957908220819758
57.0,2.0,0.0,0.1369033586946788
58.0,2.0,0.0,0.1982796560007424
59.0,2.0,0.0,0.2368369349801545
60.0,2.0,0.0,0.3301624543116854
61.0,2.0,0.0,0.3749736936209409
62.0,2.0,0.0,0.4284196010336635
63.0,2.0,0.0,0.6243516652490245
64.0,2.0,0.0,0.6312042920619328
65.0,2.0,0.0,0.6153684880316039
66.0,2.0,0.0,0.6183248283229215
67.0,2.0,0.0,0.6239627077564758
68.0,2.0,0.0,0.6209757282894381
69.0,2.0,0.0,0.6189741676190256
70.0,2.0,0.0,0.6174417660720892
71.0,2.0,0.0,0.6153815253919517
72.0,2.0,0.0,0.5702504409011089
73.0,2.0,0.0,0.4204975771919562
74.0,2.0,0.0,0.6598589481648751
75.0,2.0,0.0,0.6859680346985327
76.0,2.0,0.0,0.6973248157651277
77.0,2.0,0.0,0.6914575514440987
78.0,2.0,0.0,0.6778093342214409
79.0,2.0,0.0,0.6689855168042749
80.0,2.0,0.0,0.6603736892630663
81.0,2.0,0.0,0.6586672271198554
82.0,2.0,0.0,0.633187316010289
83.0,2.0,0.0,0.6006109136631227
84.0,2.0,0.0,0.5489618276931297
85.0,2.0,0.0,0.49786516052372776
86.0,2.0,0.0,0.45981743343091713
87.0,2.0,0.0,0.428588938011076
88.0,2.0,0.0,0.3805399805507351
89.0,2.0,0.0,0.3216854425388126
90.0,2.0,0.0,0.28178076207548497
91.0,2.0,0.0,0.24051791782650325
92.0,2.0,0.0,0.22927146581776023
93.0,2.0,0.0,0.14134603794118458
94.0,2.0,0.0,0.0997533875268067
95.0,2.0,0.0,0.0686313458690688
96.0,2.0,0.0,0.03550656615762831
97.0,2.0,0.0,-0.013312708431253258
98.0,2.0,0.0,-0.04668241982627469
99.0,2.0,0.0,-0.07812362177023836
100.0,2.0,0.0,-0.12077157008272102
101.0,2.0,0.0,-0.14735924800738948
102.0,2.0,0.0,-0.05284905138322419
103.0,2.0,0.0,-0.23183950023618793
104.0,2.0,0.0,-0.27382188659002127
105.0,2.0,0.0,-0.2973486927110732
106.0,2.0,0.0,-0.29637981372875677
107.0,2.0,0.0,-0.263856835889137
108.0,2.0,0.0,-0.20553309215362686
109.0,2.0,0.0,-0.06742535703606081
110.0,2.0,0.0,-0.046784962610017355
111.0,2.0,0.0,0.021180468271335746
112.0,2.0,0.0,0.003085987816703127
113.0,2.0,0.0,0.05185281356268353
114.0,2.0,0.0,0.09638745303428688
115.0,2.0,0.0,0.13701000071164732
116.0,2.0,0.0,0.07683909331601965
117.0,2.0,0.0,0.07767769099733798
118.0,2.0,0.0,0.05778564360941073
119.0,2.0,0.0,0.04349454922148749
120.0,2.0,0.0,0.028236036326858935
121.0,2.0,0.0,0.03517314674090552
122.0,2.0,0.0,0.02631074548387735
123.0,2.0,0.0,0.0317145820834344
124.0,2.0,0.0,0.06178638921001341
125.0,2.0,0.0,0.19015379218067816
126.0,2.0,0.0,0.13535876399580385
127.0,2.0,0.0,0.1881143946638261
128.0,2.0,0.0,0.243463954238018
129.0,2.0,0.0,0.3045273707518524
130.0,2.0,0.0,0.36437373480600294
131.0,2.0,0.0,0.4210313726004922
132.0,2.0,0.0,0.47347428662895635
133.0,2.0,0.0,0.5199466289543745
134.0,2.0,0.0,0.5648532240942465
135.0,2.0,0.0,0.6069211752720363
136.0,2.0,0.0,0.6869933744556929
137.0,2.0,0.0,0.7075973061012268
138.0,2.0,0.0,0.7412804874191481
139.0,2.0,0.0,0.7474552582883607
140.0,2.0,0.0,0.7217502492319304
141.0,2.0,0.0,0.7183510545236942
142.0,2.0,0.0,0.7140544805660091
143.0,2.0,0.0,0.5252526023354875
144.0,2.0,0.0,0.47764313101978284
145.0,2.0,0.0,0.43710185120205425
146.0,2.0,0.0,0.38125097179289796
147.0,2.0,0.0,0.32215210043232334
148.0,2.0,0.0,0.2612321643151275
149.0,2.0,0.0,0.18755983940668924
150.0,2.0,0.0,0.047508568343080565
151.0,2.0,0.0,-0.022090949819586307
152.0,2.0,0.0,-0.399054205790252
153.0,2.0,0.0,-0.10491748994577212
154.0,2.0,0.0,-0.07968951239656333
155.0,2.0,0.0,-0.0733992350755473
156.0,2.0,0.0,-0.07802138875765997
157.0,2.0,0.0,-0.09941515225865838
158.0,2.0,0.0,-0.1391417079424197
159.0,2.0,0.0,-0.2258918248270819
160.0,2.0,0.0,-0.30716668176578316
161.0,2.0,0.0,-0.37814128570041217
162.0,2.0,0.0,-0.4969842063461795
163.0,2.0,0.0,-0.6093522009036492
164.0,2.0,0.0,-0.7195473018970355
165.0,2.0,0.0,-0.8298718603745392
166.0,2.0,0.0,-0.9145771180755953
167.0,2.0,0.0,-0.9341535621228018
168.0,2.0,0.0,-0.9321448169281914
169.0,2.0,0.0,-0.9018801378964934
170.0,2.0,0.0,-0.8678872644929307
171.0,2.0,0.0,-0.8258637051366947
172.0,2.0,0.0,-0.7814305702502111
173.0,2.0,0.0,-0.6855079117805319
174.0,2.0,0.0,-0.6436460060381846
175.0,2.0,0.0,-0.6042177842126211
176.0,2.0,0.0,-0.5678052299274441
177.0,2.0,0.0,-0.5465631385935669
178.0,2.0,0.0,-0.5119921915250911
179.0,2.0,0.0,-0.29388987075826223
180.0,2.0,0.0,-0.2820944815216399
181.0,2.0,0.0,-0.3887143550368988
182.0,2.0,0.0,-0.1775009355219473
183.0,2.0,0.0,-0.10228378451481894
184.0,2.0,0.0,-0.024965038408786513
185.0,2.0,0.0,0.07175596360181022
186.0,2.0,0.0,0.15087860465338815
187.0,2.0,0.0,0.22987841540571224
188.0,2.0,0.0,0.30882548777588203
189.0,2.0,0.0,0.3879640317736456
190.0,2.0,0.0,0.4550213237142937
191.0,2.0,0.0,0.5183294351379777
192.0,2.0,0.0,0.6438237070415052
193.0,2.0,0.0,0.6055917398531327
194.0,2.0,0.0,0.6310462878132793
195.0,2.0,0.0,0.6885672635155731
196.0,2.0,0.0,0.7005295262582111
197.0,2.0,0.0,0.7058157479574374
198.0,2.0,0.0,0.7040404483516186
199.0,2.0,0.0,0.6973271507389873
0.0,3.0,0.0,-0.32730843453812347
1.0,3.0,0.0,-0.31817251983904427
2.0,3.0,0.0,-0.35503802258417094
3.0,3.0,0.0,-0.3949342783737402
4.0,3.0,0.0,-0.43839064432082575
5.0,3.0,0.0,-0.4853729160591496
6.0,3.0,0.0,-0.5346171348299834
7.0,3.0,0.0,-0.5888666947430019
8.0,3.0,0.0,-0.6306373931291482
9.0,3.0,0.0,-0.6660592635852582
10.0,3.0,0.0,-0.6854895180876577
11.0,3.0,0.0,-0.6649969262484002
12.0,3.0,0.0,-0.6404812531861734
13.0,3.0,0.0,-0.5824461237219201
14.0,3.0,0.0,-0.3449746554444304
15.0,3.0,0.0,-0.5681929164483236
16.0,3.0,0.0,-0.5924260992263626
17.0,3.0,0.0,-0.615051846424095
18.0,3.0,0.0,-0.6406165632885034
19.0,3.0,0.0,-0.7285921558124274
20.0,3.0,0.0,-0.7865925732654349
21.0,3.0,0.0,-0.8427813025145403
22.0,3.0,0.0,-0.7261257589469082
23.0,3.0,0.0,-0.7304551294930093
24.0,3.0,0.0,-0.6682570905399621
25.0,3.0,0.0,-0.6403408268676742
26.0,3.0,0.0,-0.5979465002396681
27.0,3.0,0.0,-0.5469203789733256
28.0,3.0,0.0,-0.48611788442357606
29.0,3.0,0.0,-0.42834439205923047
30.0,3.0,0.0,-0.36606709081335526
31.0,3.0,0.0,-0.33604754579974444
32.0,3.0,0.0,-0.2615237913218374
33.0,3.0,0.0,-0.19109195784953967
34.0,3.0,0.0,-0.10824374803466158
35.0,3.0,0.0,-0.057586908431628774
36.0,3.0,0.0,-0.020374599605636298
37.0,3.0,0.0,0.005155765154813502
38.0,3.0,0.0,-0.07080288385810582
39.0,3.0,0.0,-0.0844429401300422
40.0,3.0,0.0,-0.06665619545902299
41.0,3.0,0.0,-0.08622392137724369
42.0,3.0,0.0,-0.10990312613475464
43.0,3.0,0.0,-0.13686026669016257
44.0,3.0,0.0,-0.16641788627153686
45.0,3.0,0.0,-0.1792548673727795
46.0,3.0,0.0,-0.23180016872069556
47.0,3.0,0.0,-0.2672591599839627
48.0,3.0,0.0,-0.16613486692790821
49.0,3.0,0.0,-0.16258842495729173
